gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
GPER1	0.0243051042194803	0.0243051042194801	0.024305104219480282	0.024306660829590453	0.024306660829590588	0.024306660829590432	0.02430510421948041	0.024306660829590723	0.024307521130497462	0.024306660829590352	0.024305104219480313	0.024307521130497136	0.024306660829590713	0.024305104219480254	0.024305104219480237	0.024306660829590536	0.024306660829590584	0.024307521130497264	0.024307521130497303	0.024306660829590637	0.02430752113049716	0.024305104219480227	0.02430666082959057	0.024305104219480293	0.02430752113049717	0.024305104219480317	0.02430510421948055	0.02430510421948029	0.024305104219480317
ANKMY2	0.02886781004868871	0.02886781004868889	0.028867810048688863	0.028869208669282033	0.028869208669282057	0.028869208669282196	0.02886781004868885	0.02886920866928182	0.0288672078741303	0.0288692086692822	0.02886781004868879	0.028867207874130416	0.028869208669281804	0.02886781004868902	0.028867810048688766	0.02886920866928181	0.028869208669281856	0.028867207874130458	0.028867207874130312	0.02886920866928187	0.028867207874130323	0.02886781004868886	0.02886920866928185	0.028867810048688828	0.028867207874130357	0.028867810048688804	0.028867810048688946	0.028867810048688883	0.028867810048688693
GTF2IRD2	0.024966841407593428	0.02496684140759329	0.02496684140759342	0.02496131191437504	0.024961311914375207	0.0249613119143751	0.02496684140759347	0.024961311914375152	0.02496462046936835	0.02496131191437502	0.02496684140759347	0.024964620469367947	0.02496131191437523	0.024966841407593386	0.02496684140759338	0.024961311914375003	0.024961311914375096	0.024964620469368124	0.024964620469368103	0.024961311914375117	0.02496462046936799	0.0249668414075934	0.024961311914375093	0.024966841407593424	0.024964620469367992	0.024966841407593445	0.02496684140759362	0.024966841407593428	0.024966841407593435
FGL2	0.022851510707692386	0.022851510707692226	0.022851510707692323	0.02286111926001536	0.022861119260015526	0.0228611192600151	0.022851510707692355	0.02286111926001585	0.022864071483987527	0.022861119260014894	0.02285151070769236	0.022864071483987117	0.02286111926001587	0.02285151070769198	0.022851510707692375	0.022861119260015685	0.02286111926001566	0.022864071483987027	0.02286407148398756	0.02286111926001569	0.022864071483987728	0.022851510707692244	0.02286111926001559	0.022851510707692438	0.02286407148398731	0.022851510707692417	0.022851510707692455	0.02285151070769234	0.02285151070769255
PHTF2	0.019931090546676116	0.019931090546675523	0.019931090546675845	0.019925258115589265	0.01992525811558942	0.019925258115589057	0.019931090546676047	0.01992525811558985	0.019921983304274464	0.01992525811558887	0.01993109054667601	0.019921983304273642	0.01992525811558996	0.019931090546675564	0.01993109054667582	0.019925258115589574	0.019925258115589706	0.01992198330427377	0.01992198330427413	0.019925258115589754	0.01992198330427395	0.019931090546675804	0.019925258115589657	0.019931090546675943	0.019921983304273822	0.019931090546676015	0.019931090546676106	0.019931090546675825	0.01993109054667617
MAGI2	0.0190718411791829	0.01907184117918234	0.019071841179182647	0.01906918713716153	0.019069187137161835	0.01906918713716129	0.01907184117918287	0.01906918713716225	0.019069112834061347	0.01906918713716104	0.019071841179182827	0.01906911283406023	0.01906918713716234	0.019071841179182328	0.01907184117918267	0.019069187137161877	0.019069187137162016	0.019069112834060407	0.019069112834060924	0.019069187137162075	0.019069112834060792	0.01907184117918258	0.019069187137161936	0.019071841179182848	0.01906911283406049	0.019071841179182862	0.019071841179183098	0.019071841179182685	0.01907184117918302
CDK14	0.028250800412305595	0.028250800412305817	0.028250800412305804	0.028242228121576552	0.0282422281215767	0.02824222812157677	0.028250800412305807	0.028242228121576396	0.02823891215380504	0.028242228121576722	0.028250800412305706	0.02823891215380484	0.028242228121576358	0.02825080041230588	0.02825080041230574	0.02824222812157625	0.028242228121576354	0.028238912153805012	0.02823891215380488	0.02824222812157638	0.02823891215380489	0.028250800412305724	0.028242228121576327	0.028250800412305876	0.02823891215380484	0.028250800412305762	0.02825080041230602	0.028250800412305852	0.028250800412305654
SLC12A9	0.028769082692730936	0.02876908269273122	0.028769082692731134	0.02876784189785999	0.028767841897860115	0.028767841897860122	0.02876908269273113	0.028767841897859907	0.0287676884619009	0.02876784189786009	0.02876908269273101	0.028767688461900972	0.028767841897859803	0.02876908269273113	0.02876908269273111	0.02876784189785981	0.028767841897859813	0.028767688461901014	0.02876768846190093	0.028767841897859834	0.02876768846190105	0.028769082692731054	0.028767841897859747	0.02876908269273116	0.02876768846190094	0.028769082692731075	0.028769082692731207	0.028769082692731172	0.028769082692730995
TRIM56	0.028176568221327476	0.028176568221327625	0.02817656822132766	0.028184059546347152	0.028184059546347215	0.028184059546347312	0.028176568221327768	0.028184059546347	0.02818273054137138	0.02818405954634727	0.02817656822132757	0.028182730541371374	0.028184059546346975	0.02817656822132783	0.028176568221327525	0.028184059546346958	0.028184059546346958	0.02818273054137148	0.028182730541371305	0.028184059546347003	0.028182730541371312	0.028176568221327594	0.02818405954634695	0.028176568221327695	0.028182730541371284	0.02817656822132761	0.028176568221327938	0.028176568221327702	0.028176568221327473
ZNF277	0.02032961601555779	0.02032961601555727	0.020329616015557515	0.020323810733103034	0.020323810733103152	0.020323810733102778	0.02032961601555768	0.02032381073310361	0.020321894095902234	0.02032381073310264	0.020329616015557668	0.02032189409590154	0.020323810733103694	0.020329616015557217	0.02032961601555752	0.020323810733103426	0.020323810733103492	0.02032189409590163	0.020321894095901995	0.020323810733103534	0.020321894095901873	0.020329616015557453	0.020323810733103447	0.020329616015557588	0.020321894095901738	0.020329616015557637	0.020329616015557633	0.02032961601555748	0.020329616015557838
PPP1R3A	0.024030638006265453	0.02403063800626525	0.024030638006265353	0.024044987001809993	0.024044987001809986	0.024044987001809737	0.024030638006265398	0.024044987001810285	0.02404834331201969	0.024044987001809685	0.024030638006265443	0.02404834331201954	0.02404498700181036	0.024030638006265193	0.024030638006265367	0.024044987001810292	0.024044987001810243	0.024048343312019427	0.024048343312019754	0.024044987001810264	0.02404834331201986	0.024030638006265374	0.02404498700181025	0.024030638006265405	0.02404834331201967	0.02403063800626541	0.024030638006265426	0.024030638006265353	0.024030638006265478
GALNT11	0.02494914134640324	0.024949141346403185	0.024949141346403383	0.02493951867201357	0.024939518672013865	0.024939518672013775	0.024949141346403504	0.024939518672013647	0.02494234463736242	0.02493951867201359	0.02494914134640337	0.02494234463736163	0.02493951867201368	0.024949141346403397	0.02494914134640326	0.024939518672013303	0.024939518672013484	0.02494234463736194	0.024942344637361957	0.02493951867201357	0.024942344637361745	0.024949141346403268	0.024939518672013463	0.024949141346403504	0.024942344637361665	0.024949141346403414	0.024949141346403896	0.02494914134640343	0.02494914134640335
LMBR1	0.02716434608052169	0.027164346080521706	0.027164346080521724	0.027157545818509505	0.027157545818509567	0.027157545818509616	0.02716434608052176	0.02715754581850947	0.027166809069772133	0.02715754581850956	0.027164346080521717	0.027166809069772143	0.027157545818509463	0.027164346080521762	0.02716434608052167	0.02715754581850943	0.027157545818509453	0.027166809069772185	0.027166809069772115	0.027157545818509456	0.027166809069772077	0.027164346080521682	0.027157545818509404	0.02716434608052172	0.027166809069772105	0.027164346080521717	0.027164346080521748	0.02716434608052174	0.027164346080521675
UBE3C	0.025444813232630543	0.02544481323263057	0.025444813232630783	0.0254426160548218	0.025442616054822228	0.025442616054822165	0.02544481323263101	0.02544261605482183	0.02544473073563399	0.025442616054821926	0.025444813232630748	0.025444730735632935	0.025442616054821843	0.02544481323263093	0.02544481323263063	0.025442616054821336	0.025442616054821596	0.025444730735633362	0.025444730735633338	0.025442616054821694	0.025444730735633133	0.025444813232630644	0.025442616054821576	0.02544481323263101	0.02544473073563302	0.025444813232630852	0.025444813232631674	0.025444813232630904	0.02544481323263067
LONRF1	0.030347529508736985	0.03034752950873721	0.030347529508737103	0.030350658410878938	0.030350658410878795	0.030350658410878986	0.030347529508736995	0.03035065841087867	0.030356904877639503	0.03035065841087904	0.030347529508737	0.030356904877640138	0.03035065841087859	0.030347529508737182	0.030347529508737068	0.030350658410878865	0.030350658410878723	0.030356904877639986	0.030356904877639836	0.030350658410878684	0.03035690487764003	0.030347529508737134	0.03035065841087875	0.030347529508736964	0.030356904877640038	0.030347529508736953	0.030347529508736763	0.030347529508737037	0.030347529508736898
GFRA2	0.03102410522645529	0.03102410522645574	0.03102410522645556	0.03103155235479201	0.031031552354791946	0.031031552354792137	0.03102410522645547	0.031031552354791707	0.031034909547350564	0.03103155235479221	0.03102410522645544	0.031034909547351042	0.031031552354791634	0.031024105226455666	0.031024105226455528	0.031031552354791825	0.031031552354791717	0.031034909547350956	0.03103490954735085	0.031031552354791728	0.031034909547351074	0.03102410522645556	0.031031552354791773	0.031024105226455535	0.03103490954735098	0.031024105226455437	0.031024105226455528	0.03102410522645559	0.031024105226455302
SCARA3	0.019366742986780688	0.01936674298678012	0.019366742986780486	0.01936884410829607	0.01936884410829638	0.019368844108295896	0.019366742986780754	0.01936884410829675	0.01936662263220305	0.01936884410829564	0.019366742986780646	0.01936662263220195	0.01936884410829688	0.019366742986780212	0.01936674298678044	0.019368844108296406	0.01936884410829654	0.01936662263220215	0.019366622632202648	0.019368844108296625	0.019366622632202492	0.019366742986780372	0.01936884410829648	0.01936674298678068	0.01936662263220222	0.019366742986780695	0.019366742986781	0.019366742986780525	0.01936674298678081
PPP2CB	0.021207111403242537	0.02120711140324212	0.02120711140324236	0.021207762542760352	0.021207762542760494	0.021207762542760116	0.021207111403242534	0.02120776254276089	0.021209069727821626	0.02120776254275999	0.021207111403242482	0.021209069727820943	0.021207762542760952	0.02120711140324207	0.021207111403242346	0.02120776254276063	0.021207762542760723	0.021209069727821026	0.021209069727821394	0.021207762542760775	0.021209069727821342	0.021207111403242267	0.021207762542760626	0.021207111403242464	0.02120906972782111	0.02120711140324249	0.021207111403242593	0.02120711140324236	0.021207111403242586
EIF4EBP1	0.029686101184547394	0.029686101184547706	0.029686101184547616	0.029696832674252736	0.029696832674252632	0.029696832674252764	0.029686101184547543	0.02969683267425253	0.029690662730382032	0.02969683267425281	0.029686101184547488	0.029690662730382546	0.029696832674252424	0.029686101184547682	0.02968610118454755	0.02969683267425264	0.029696832674252535	0.029690662730382438	0.029690662730382275	0.029696832674252546	0.029690662730382494	0.029686101184547564	0.029696832674252535	0.029686101184547557	0.029690662730382438	0.02968610118454746	0.029686101184547523	0.029686101184547592	0.0296861011845474
BAG4	0.031372347860604284	0.03137234786060457	0.03137234786060448	0.03137855528056226	0.03137855528056207	0.03137855528056244	0.03137234786060433	0.03137855528056186	0.031379298823188434	0.03137855528056256	0.03137234786060436	0.031379298823189156	0.03137855528056183	0.03137234786060469	0.03137234786060436	0.03137855528056211	0.031378555280562014	0.03137929882318909	0.031379298823188746	0.031378555280561965	0.03137929882318887	0.031372347860604534	0.03137855528056208	0.03137234786060431	0.03137929882318903	0.03137234786060429	0.03137234786060417	0.03137234786060441	0.03137234786060413
SLCO5A1	0.028889525155520266	0.028889525155520575	0.028889525155520596	0.028887081327741954	0.028887081327742103	0.02888708132774225	0.02888952515552061	0.028887081327741707	0.02888399524441141	0.02888708132774224	0.02888952515552045	0.028883995244411292	0.02888708132774165	0.02888952515552076	0.028889525155520443	0.028887081327741565	0.02888708132774169	0.028883995244411532	0.0288839952444112	0.028887081327741742	0.028883995244411133	0.02888952515552052	0.02888708132774164	0.028889525155520627	0.028883995244411202	0.028889525155520505	0.028889525155520963	0.02888952515552062	0.028889525155520332
XKR9	0.027853934279558186	0.027853934279558193	0.027853934279558217	0.02784996822240527	0.027849968222405205	0.02784996822240536	0.02785393427955827	0.027849968222405146	0.027846118297674107	0.027849968222405375	0.02785393427955817	0.027846118297674343	0.0278499682224051	0.0278539342795583	0.027853934279558148	0.027849968222405184	0.027849968222405205	0.027846118297674423	0.02784611829767417	0.02784996822240519	0.027846118297674173	0.027853934279558245	0.027849968222405184	0.027853934279558176	0.027846118297674284	0.02785393427955818	0.02785393427955818	0.027853934279558203	0.027853934279558082
PKIA	0.02900386531246735	0.02900386531246757	0.029003865312467434	0.029010160748046143	0.029010160748046007	0.02901016074804605	0.029003865312467337	0.02901016074804605	0.02901418340406633	0.029010160748046094	0.029003865312467365	0.029014183404066838	0.029010160748045983	0.029003865312467358	0.02900386531246745	0.029010160748046226	0.029010160748046066	0.029014183404066616	0.029014183404066713	0.029010160748046073	0.02901418340406701	0.029003865312467413	0.029010160748046066	0.029003865312467365	0.02901418340406684	0.02900386531246734	0.029003865312467125	0.029003865312467392	0.02900386531246736
