	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
ALKBH5	0.00513501023964576	0.0027472611742673067	0.0026746402077557534	0.0	0.0031054253688847827	0.0	0.000934024523434243	0.0	0.00392538174908285	0.0018055996080463751	0.0	0.003063359161960071	0.0	0.0006695411880766487	0.0009951057256865402	0.0	0.0015042094857979373	0.0012079289755848714	0.0	0.002338742599788808
GIT1	0.005137046532267342	0.00022668738474493125	0.002409500931763759	0.00230363995695913	0.0007747769475294046	0.0	0.002988198495075003	0.001297843983225559	0.0019268715508274662	0.0007057663777125346	0.0	0.0	0.0013905421609623284	0.0022213712556442868	0.004169788921817507	0.0	0.00163622464268088	0.0	0.005245972321636487	0.0
GAS2L2	0.0	0.006221231562588777	0.0003125757629124259	0.0	0.0013805679102529185	0.00378398702871219	0.0014938449112407084	0.0007045696369862334	0.0002671104178408924	0.0035995247492481464	0.0	0.00036828423350467407	0.0	0.0	0.0006615192318918763	0.002145317235762788	0.005319149775087881	0.003448672464326635	0.0	0.003861894865579774
MMP28	0.0014576729856477075	0.0018606866597287138	0.0	0.0025099036885522313	0.0018264620633975978	0.0	0.0023780494606437256	0.0029148700370236484	0.00270349993941975	0.0014128996708246782	0.0	0.005702417763198274	0.0	0.00024118115245636785	0.005208444197834755	0.0011546215124898964	0.0	0.0	0.0	0.004167501812012474
CCL4L2	0.0	0.005028718002606156	0.002274601343042371	0.0004367329865647384	0.0	0.00017858132303891116	0.0006039960881042678	0.0004269690901937246	0.008821579506057792	0.0016038701815632758	0.0	0.0	0.0	0.002662497736168533	0.002414152561686146	0.0029890749429580406	0.0017658751865853662	0.0	0.0031646093947450093	0.0008028733262283346
EPOP	0.0	2.6985911374392156e-05	0.00021633093897566386	0.0	0.00028223411245545935	0.005373670815353714	0.005470271004847254	0.0	0.0010497309205704896	0.002211109904088838	0.0051894212183032406	0.0	0.0	0.0	0.002191293800634207	0.00040408550947567177	0.006083872881412156	0.005089098429113837	0.0025719431047119723	0.0016546795552738313
LASP1	0.0036144748501238575	0.002328817035686319	0.0009772987423992924	0.0027237977047801024	0.0033933157720645044	0.0	0.0018056467260029808	0.0027134286602401576	0.00019302298695751842	0.0	0.0	0.0	0.0005051444131685954	0.002227355916916206	0.002458116410500047	0.0018845068086783272	0.0039149997876382035	0.0011429243676908227	0.00043538176445475615	0.0
MIEN1	0.003921340597784418	0.0016977210376577761	0.0012969299422941538	0.0014804883547844467	0.0	0.0	0.004474214003765055	0.003849187233355904	0.0	0.002662150269682191	0.0	0.0007796759436832331	0.0006048819222779353	0.0	0.003387726651465276	0.0	0.0052211584326954125	0.002236422931900245	6.35297851901011e-05	0.0003175902949541181
CSF3	0.00038599117373440693	0.0025843148832370745	0.0020698243427488025	0.005921845426477711	0.0	0.0	0.0024339746317701425	0.0018146478642671264	0.0007557197722390655	0.0	0.0	0.00048312465065883283	0.0008024211767269109	0.003277863599178083	0.0025032711745736967	0.001165684301369242	0.0	0.002711167915819913	0.002011179150241276	0.005494005742581261
CCR7	0.0	0.004222290050685598	0.004205931190087985	0.0016035969702345029	0.0	0.0	0.00031001172402792037	0.002986308996258038	0.007488993935805622	0.0005841501996004905	0.0	0.0	0.0	0.003717819540901965	0.0007295384688547031	0.002540395909252362	0.0	0.0	0.0007886312180429755	0.002325807569005138
KAT2A	0.002260938881550672	0.002549342974233273	0.000170540807567281	0.0	0.00040730995280327	0.005152553002395685	0.0	0.0015060640234968675	0.0019380899488609209	0.0011841919356194738	0.002717543233902138	0.0029651841132096474	0.0014035558659394568	0.0008414021872047474	0.004381402843753721	0.0018420268411564306	0.0	6.905113791909623e-05	0.0002013029469502284	0.003064197069399327
PSME3	0.0022216816833008977	0.0031351598779316933	0.0	0.0026856758094396006	0.002109126979322812	0.0	0.0	0.0	0.008272814793418378	0.00279551422480465	0.0	0.0	0.0	0.0002291397476069761	0.0052105695889392055	0.0	0.0	0.0011002589627487906	0.0019374921084552418	0.002562810314987922
IFI35	0.00011824259847291608	0.0018161543016038599	0.000695373942336357	0.002424757557110416	0.003386926614526616	0.002185779487237425	0.001922215224493367	0.0	0.000438373021939273	0.00281614942373297	0.0	0.004535821772066178	0.0022040316892483307	0.002250142389170938	0.002789828637207858	0.0012953487322001692	0.0013339208062647617	0.0006556344334604447	0.0	0.00259133507357919
ARL4D	0.0008453608675553068	0.002812646422052418	0.0019038670810263866	0.0009121602619097857	0.0066222875817262316	0.0022669515064202192	0.0	0.0	0.0	0.0	0.0	0.0	0.004036697208410127	0.005010976035720625	0.000333991714471566	0.0	0.0	0.002500966939765639	0.004198427527651977	0.0019465456329768236
DHX8	0.0	0.0026052264039964856	0.0008469934959198052	0.0	0.0004368614724214554	0.005979592134607191	0.0006934571735225479	0.0	0.0	0.0	0.0007292093209570106	0.0	0.003884283926321477	0.004758447270764562	0.003274433283799849	0.0066952186857161	0.0022469835325252363	0.0019248711150130504	0.001330640665415696	0.0006949745306313451
TMUB2	0.007555860287757387	0.0011647304747322439	0.002975605244094355	0.0	0.0017138789316211056	0.0	0.0028143096476241853	0.0009578182000694164	0.0	0.001974141617024945	0.0	0.0007116021313538346	0.0	0.00024276875330199362	0.0024499464544000408	0.0019522674366253081	0.0011714466060197576	0.0010539420510836594	0.0011290029430339025	0.0017548761644504553
MAP3K14	0.0	0.0026372133958934224	0.0033716277110141806	0.0032961949816930924	0.0004663655425198041	0.0	0.0027480325576107506	0.0030223928903037644	0.0	0.0022140157473522805	0.0	0.0005138936296952833	0.0	0.0013450309783735253	0.004149145192374544	1.4970357662080427e-06	0.0027586214576322695	0.0030814669511434536	0.003972693295386552	0.0
PLEKHM1	1.7239427621215136e-05	0.0027526002407445974	0.0010929918889108976	0.0030994627513305562	0.0	0.0	0.0019197300146410808	0.006061438370175827	0.0034794318681302516	0.0	0.0	0.002586253168961375	0.000386154210923033	0.0	0.004738690344459125	0.0	0.0	0.0015630731720401342	0.001545677000069941	0.005594049862330487
CA10	0.0	0.0011820990747932328	0.002146633993357097	0.002604366566543839	0.002440275197649829	0.0012949877448471606	0.0	0.0026605741864736293	0.00044334673999281876	0.0007903061294578566	0.0007665735414426214	0.004368508794702399	0.0019316216340028902	0.0019500426215197317	0.0029128598327698802	0.0	0.0002674197407474875	0.0046599268294007234	0.004756318020193441	0.0
LPO	0.0034832205883415703	0.005016551905240387	0.0008587451286039621	0.0008228340668594927	0.004119531901189518	0.0024495123577377236	0.0	0.0	0.0	0.0010484854612487413	0.0	0.00281080363186576	0.0009839949459415761	0.00021724215700224387	0.0	0.0	0.002449527442271337	0.0026322342021519868	0.0	0.002998110913470477
PRR11	0.00010789828869889413	0.0	0.0015001266950208161	0.0007535714702804732	0.0	0.0026226603737959293	0.0005596575790958194	0.0030713272635745728	0.004331508465340893	0.0029574474944133343	0.0030814681466470864	0.004386179944268082	0.0	0.0	0.0	0.009402816563862555	0.0	0.0015669706602626525	0.0008260634353781366	0.0
SMG8	0.001253293900665627	0.0	0.0002502196128710389	0.0023323395830644974	0.005291054444546407	0.0047060759343944	0.0007184939913198695	0.0	0.0	0.003142723780937279	0.0016857009015676168	0.005765078363930571	0.0004891946334209032	0.0013855321423879813	0.0	0.0	0.0034990224181136657	0.0019496580912435166	0.0	0.0
INTS2	0.0	0.000938493658799278	0.0015113731006785249	0.0012193330302470056	0.0	0.003172676904442084	0.001540950637503698	0.0037119648066093326	0.0070447258465850815	0.003062848046805946	0.0004937181088723792	0.000849303638532543	0.0	2.2497874681131308e-05	0.0018954331633036269	0.004799026505682312	0.0007430560805030554	0.0	0.0016554990527496102	0.0014445575841225357
FTSJ3	0.0	0.0024387661220232446	0.002684968983292115	0.0005562977490945619	0.004131782291445265	0.0014439425737904595	0.0	0.0016283595438385922	0.0011198860762706491	0.0	0.0	0.0	0.005792543850586988	0.004178355560377182	0.0010570967292307663	0.0	0.0031306730162066806	0.0027733814628114377	0.0027647032435759666	0.0
PSMC5	0.0048621649457520726	0.0006063278006477901	0.004602683952306679	0.0018079761859581115	0.00078194638637639	0.0	0.0011571540455119593	0.002330514556717889	0.0	0.0	0.0	0.0	0.0018404399370805674	0.0061205180382833445	0.0024345386586130374	0.0	0.0016905960065901878	0.0007170192920742528	0.0	0.0017450324957686279
ARSG	0.004630327315449217	0.003120806493648141	0.0004941878515378646	0.004741922159905292	0.0016533883380854052	0.0	0.0	0.0007109019358338087	0.0004008847812390159	0.002645050581765547	0.0	0.0	0.0014458526543780334	0.0013723455271331421	0.001025298125083431	0.0012356586921959964	0.0	0.0012747980137358553	0.0013987027176037919	0.0037086241335285864
WIPI1	0.0	0.002235010516554831	0.0	0.0004490032660284905	0.004988405966127707	0.0	0.0	0.005216434587164298	0.0	0.00023956137330701202	0.0	0.00493775911723735	0.0026494799681610237	0.0010984824990898207	0.0016765001497190146	0.0	0.0001722249700393177	0.0027600215451244383	0.003757580058083639	0.006703717354390213
SLC25A19	0.004577733061638255	0.004496218149629527	0.0010640116263943024	0.0009702003701129578	0.0	0.0	0.0	0.0021158013147469664	0.0020424792322697467	0.003517551667272688	0.0	0.0020042526939879394	0.0	0.0	0.0	0.0015981855194567253	0.0026660214968671626	0.003685850240507317	0.0	0.002298055027122878
ITGB4	0.0009538063546353819	0.0	0.0	0.0016775033592376447	3.234853903333274e-05	0.0072548749359171725	0.0	0.0	0.0	0.004421014388041186	0.004190959232827119	0.004900781469506978	0.00496597477328521	0.0	0.00010107804490746885	0.00018392733244305455	0.00276828427121994	0.0015926588019259567	0.0006077877489240412	0.0012614064939448033
GALK1	0.001169464126160938	0.00349424327272469	0.004854516993933154	0.004571689693063248	0.0	0.0	0.002002639960273744	0.0	0.0007827234481081055	0.0012758181296322782	0.0	0.00027460912265498744	0.0	0.0010832479369668928	0.0036973915254695663	0.0019042585181579977	0.0007347586000865793	0.000834827077993077	0.0031920704837646386	0.0008343170731812374
WBP2	0.0	0.0	0.001744108134773823	0.001432831891583148	0.001249713450653616	0.0	0.0037037080948910095	0.0013043366871168846	0.003371012731250811	0.0017732098326775727	0.007225574690765129	0.0022810093297102895	0.0020499560563339778	0.0	0.0003497281802276536	0.0036691166493016867	0.0005328087185142168	0.0	0.0	0.004476582094292436
SRP68	0.0	0.003650647238584663	0.0022638752897408544	0.002649727218798661	0.0004778729773685213	0.0036469060962641938	0.0016598310089308117	0.0	0.0	0.0012591770293467078	0.0	0.0021347914115689343	0.004633923802022986	0.003981465918801395	0.0	0.0	0.0	0.0003853225386327948	0.002390639225334744	0.004461417565582933
ZACN	0.005571302163343675	0.0	0.0	0.002990233880776385	0.0019209066993913933	0.0	0.004817092090861028	0.0012132816851159692	0.0	2.93397441878625e-05	0.0	0.003179685786953657	0.0028800992961514125	0.0	0.004758745781056023	0.0	0.0014935076866283519	0.0007400467626119542	0.0	0.0012861088561717366
FOXJ1	0.004930201113770577	0.0	0.002415956039545672	0.0015826874040717333	0.0	0.002385413406081923	0.0	0.0	0.0016947007264672663	0.002190266999077534	0.0003183160777705659	0.0024465872942904285	0.0010912512920313367	0.0029173149744513814	0.004845191898200635	0.0014356645143842731	0.0010867160638061053	0.0002932155060852828	0.0	0.002259991465557006
LGALS3BP	0.0016744947505025237	0.0022730846302241752	0.0019515176026139393	0.0	0.0044781204751871174	0.0	0.002150789012263912	0.003420505446104957	0.0005450353342362082	0.004090354311570568	0.0	0.0	0.0023313617713645943	0.0	0.0	0.001307517787458886	0.0	0.0017279516299938834	0.0014470265699659546	0.006456853296965811
RAB12	0.0016643857312684468	0.0030580680901438205	0.0016658741216596434	0.0031824036120011146	0.0	0.0	0.004741236727224686	0.0	0.0	0.000628170416196145	0.0	0.0012706771384056387	0.0035230304706043865	0.0026496278076261646	0.003161953249377639	0.0014929452290194398	0.002284975600995498	0.0004779457234885625	0.0010624330449737487	0.0019083896095380857
ANKRD12	0.0	0.0025991107160011	0.0	0.0008851714023544142	0.0033753985012567288	0.004593570419975594	0.0	0.0025329451384277697	0.0015397208758447002	0.003948590989555271	0.0	0.0	0.004853129840278446	0.0008693043957942882	0.0	0.0012213784058911859	0.0014649803764113793	0.0	0.0012586973741795411	0.005910575032169657
CIDEA	0.0	0.0002649033896872326	0.003016024051642081	0.002601734757818076	0.0	0.0007417931473930522	0.0001497721078731487	0.0014492272420588263	0.009977306396476223	0.004111305252592467	0.001889061199501556	0.0	0.00022572974854562575	0.0009335500521547045	0.0011769742172099747	0.0	0.0	0.0019625946467225312	0.0046215374502360275	0.0016379520414499253
PTPN2	0.0026894209269298784	0.003366036094649051	0.002378115029290428	0.0008422099594659781	0.0019601954236319534	0.002730222633035096	7.05064061934747e-05	0.0006462758581183005	0.0008585205339631843	0.0002785174959777327	0.0	0.0	0.0016016919484651074	0.0015428832045749166	0.004295284605402869	0.004635569247972242	0.0	0.00254165893695953	0.0	0.0011012286536719105
OSBPL1A	0.0	0.0008862304720839035	0.0009602897788414687	0.004285470343987132	0.0001457764443781544	0.004017771639867376	0.0007244716666142256	0.0011507329154841054	0.004009821501487629	0.0031486041494344463	0.0027175869108021704	0.0040138890682560125	0.0	0.0	0.0007397209669538178	0.0	0.0022721368783740425	0.004494720393653146	0.0	0.0
SLC14A2	0.0031020595305910276	0.004004177567242366	0.001723640998965167	0.0	0.002375788944601523	0.0	0.003934888331195741	0.0025790048358635804	0.0008852223825321124	0.0028641263989103664	0.0	0.0017069381440136698	0.0	0.0003594079035903262	0.0015705626207988793	0.0009176176591563404	0.0029205869784546647	0.000683995846404196	0.0	0.0
PIAS2	0.0002997845122709544	0.005163772467825818	0.0023002245163677333	0.0018544331120687152	0.0037991709263498876	0.0009562455829588096	0.0	0.00033892252810166317	0.0	0.0	0.0	0.0	0.0038537296065484167	0.0021936012879460484	0.002616046649704893	0.0007011757453803078	0.0028401549858512337	0.003231376670475755	0.0	0.0012328889574635806
C18orf32	0.0008042188728971588	0.0010841724678646897	0.0	0.0	0.0	0.0012421808230701416	0.0005730094883719208	0.0	0.007096089582415485	0.005163020713241573	0.004781709730059302	0.004819429468059712	0.0	0.00019934117007741693	0.0005841407090385622	0.003941214364140676	0.001210895201216038	0.0010254749082905768	0.0018400898454162418	0.0013088672458406306
CCDC68	0.002802062447032642	0.0003745760860038308	0.002028115062906416	0.0015594781099806676	0.0027692748700092885	0.0	0.0023295881163666785	0.0020649796165459126	0.003292589053221543	0.0	3.098243432842125e-05	0.0	0.0021050295359408954	0.0	0.0010903185560764141	0.0005881935159237625	0.0	0.005710444957772741	0.004342588819676934	0.0035816346592887596
TCF4	0.001496111066485953	0.0031143265564550914	0.003081056693515919	0.002362729667498944	0.0025380487154708893	0.0	0.004967667211752343	0.0011655981657918688	0.0	0.0007197462219665082	0.0	0.00016626175838042388	0.001567123313075017	0.0	0.003494352822427873	0.0	0.0036669076054017696	0.002192587702222787	0.0	0.0
CCDC102B	0.0009293152602713523	0.004340065505260914	0.0013548265359613625	0.0005085837580217865	0.0	0.002536481723478084	0.0004696165193601361	0.0	0.0	0.0	0.0012085716170281628	0.00034287556811062124	0.0033813024238037843	0.004217026270295985	0.0007859698551735174	0.010217698487205574	0.0	0.0020606749535628803	0.0	0.0013847469085067029
RTTN	0.00253007845189484	0.002732190552150756	0.0	0.0012877153394952427	0.0019745292788590466	0.0	0.006370934792798649	0.001346994945047729	0.0	0.002677005602339983	0.0008328201224958857	0.0	0.0045938748436028685	0.0	0.0006190931827941317	0.0	0.0032404173136928705	0.0013690154363535068	0.00011849960204997165	0.0021336320961873726
WDR18	0.0023595347324519853	0.0014161342098693683	0.0022439606542390598	0.004670261874411999	0.0017683542403536057	0.0	0.0013711251229014333	0.002849659229793117	0.0003245237891428089	0.0012273258298622237	1.1820793848499573e-05	0.0013872503480534552	0.003562972133717125	0.0036778993769765985	0.00012310004004297033	0.0019414053619047629	0.00011355238232333252	0.0010781287655465793	0.0	0.0
GRIN3B	0.004890138471808445	0.0015237681915589733	0.0036697653648505827	0.001088759896335675	0.0005148845784293086	0.0	0.00435560814615532	0.002513731507127712	0.0	0.0017215046551587474	0.0	0.0008904346300246253	0.0	0.00038437378058721696	0.003822397359437262	0.0	0.0023057070030115903	0.0005380596453454359	0.0008568413843877633	0.0013020026434846538
CNN2	0.005569848708552109	0.0	0.001123829667857842	0.001848552657279678	0.004793542262528415	0.0	0.00026890307198089317	0.0033770986526986883	0.0	0.0	0.0	0.0021360812757767133	0.0008074887996274651	0.0026383608400045106	0.003696280169200586	0.0	0.0015144258821933605	0.00023051237915508305	0.0011885721871199894	0.001752034915654432
AMH	0.005788981484768461	0.0010527225088340442	0.003149460533636338	0.0014934878426794268	0.0003374375858100003	0.0	0.0038667963602080475	0.001883762592441695	0.0	0.0015638824673280974	0.0	0.0024922575212755708	0.00011171879177255405	0.0	0.0014880185307916136	0.0	0.0032769290197567323	0.0023020380810114165	0.0	0.0016386280827140887
LINGO3	0.0	0.00040301700719205406	0.0003757288135475636	0.0011147372365088977	0.0	0.0029368609227804743	0.002786137020626348	0.00184238315728067	0.004118602048866938	0.0024106405553919715	0.000665120116723075	0.0019123670537083007	0.0	0.0014295694974928712	0.0	0.010466704873633811	0.0	0.002695563920298732	0.0017956897618189845	0.0024137547047013044
LMNB2	0.0	0.001046316782370068	0.0	0.0009927871431193668	0.001051384090668469	0.004193982987194273	0.0	0.0015711539350276112	0.008152030359752604	0.002612500877454592	0.0	0.0	0.0	0.00019402384295379288	0.0031948794715920582	0.004790189372362274	0.00210324722287543	0.0005448167229456153	0.0022292499581030045	0.003649773733358563
MFSD12	0.00537293933209462	0.002539519269631545	0.004236249948553568	0.0	0.001049250546206669	0.0	0.0011993939704075245	0.000783147121828074	0.0010891386099086166	0.0022665985234309933	0.0	0.0	0.0	0.0003075583219729546	0.0028214372870406074	0.00042346801893939755	0.0020692252927110256	0.0012304066665795818	0.002068291785824947	0.0035719740094868413
HMG20B	0.0	0.0	0.0	0.000860590364733155	0.0003374834269812142	0.000673951831525022	0.0011880650759325938	0.0	0.003137187724081361	0.004294464402881558	0.009118490144960401	0.001738601435846953	0.004143641515738638	0.0006239645996316714	0.002229766936631709	0.003556700068530517	0.0006146557763783215	8.843182947606507e-05	0.003984726553399987	0.0
PLIN3	0.006299651811920095	0.0020460280589817475	0.00506177534005771	0.00024935100597433743	0.0	0.0	0.001403053151813728	0.0001415204138467978	0.0030425421903062526	0.002039425490840735	0.0	0.0	0.0017552927724164653	0.0020506064853962726	0.0024945882945691367	0.0	0.0	0.0	0.001282484057113339	0.001233587715652966
ARRDC5	0.0	0.0	0.0003800897248618406	0.006938980300035751	0.0	0.00454149155471132	0.0	0.0015756565611247544	0.004076054145950351	0.0	0.0031525584082707594	0.00023494787319198142	0.004396055480310679	0.0023207704945279375	0.002748894274520488	0.0	0.0010039817026526808	0.000817573140338974	0.0010335510022129763	0.0
UHRF1	0.0	0.0	0.0	0.0015058634898514223	0.0013648497515635935	0.00512529606835004	0.00042439076577057295	0.0	0.010396832578745324	0.00400916045226994	0.0009736127160666454	0.0	0.0	0.0	0.005394661084463264	0.0	0.001555337010757854	0.0011350825154339893	0.0012166116597745415	0.0032621740822426364
MICOS13	0.002660011004153977	0.0010191615346917958	0.0	0.0	0.0008389336142375196	0.002809356219491716	0.0021884042030050725	0.0	0.004376325347069936	0.0	0.0029361602715323237	0.0032959784235368464	0.0	0.004594706076072728	0.0014022357545126199	0.001064739196964228	0.004107468849701326	0.0	0.0030446828980014865	0.000527569876373757
ALKBH7	0.003870709297443657	0.0032780807403100967	0.004445160144435316	0.002896846901107382	0.0009793961648214245	0.0	0.0005571266865233586	0.001465166276762879	0.001049223726603385	0.0002050978119103634	0.0	0.0	0.0	0.004602270359853405	0.00036350344271079797	0.0008272977558306153	0.000954611292166434	0.0009940228070216325	0.002478591508425741	0.0
SLC25A23	0.0	0.0	0.0010744927632400918	0.0025194494174995	0.0	0.0048898233966091316	0.0	0.0011580303764171533	0.006215511875439444	0.0014402088015079543	0.0007648003268567504	0.0018435804921836593	0.0	0.0023653201505052825	0.002928643756199771	0.003706806471322563	0.0	0.004320900388910553	0.0022282545094375493	0.0015367066915694613
FBN3	0.00753500777888809	0.0011843407540320313	0.002058394149398417	0.0023191746915278717	0.000641140489861067	0.0	0.001681401729885044	0.0	0.0	0.0022166805259359822	0.0	0.0	0.002438230393708722	0.0	0.0021495054154407763	0.0017706670923719901	0.0022069915963346277	0.00011534995293463297	0.0002618065055724353	0.0030321958759277215
CD320	0.006153951796101948	5.573937531082422e-05	0.00020375052565145145	0.0028911694575876204	0.0020303517069858233	0.0013829530567324336	0.0009568882248157983	0.0015690900472498945	0.0003749672387568894	0.0	0.00024998918610750093	0.0023968999057387692	0.0017653921111759122	0.0	0.0006577966117066453	0.0016964791705574424	0.0	0.0023595779475601834	0.0	0.008207665531206162
MYO1F	0.002780392503953132	0.0018779460260616716	0.003464373827139642	0.001235152148356889	0.00135349780889077	0.0	0.0	0.003323558671000958	0.0	0.001787290585773237	0.0	0.0	0.002655585005006804	0.002711717159242239	0.0	0.0	0.0036688651395170484	0.001584763800601269	0.005229322628141181	0.0032129271590798274
PRKCSH	0.004249478993867332	0.0032710654250798408	0.004152814539786957	0.0020792619132887374	0.000677122558076263	2.462043398098405e-05	0.0022165829997638107	0.0018162100443419303	0.0003428937162715534	0.0008734717933111306	0.0	0.0	0.00202335210196014	0.0026454541530319463	0.0	0.0	0.0018690989870423832	0.0014730532902734158	0.0	0.0010839046058759973
ZNF491	0.0004413487637202449	0.0	0.002222076673265496	0.0022290502711194075	0.0	0.0075156647236899	0.00407087057036185	0.0	0.0	0.0019283539572252492	0.0010552736688651029	0.003197185394921252	0.0027197172754489657	0.0009113523276645966	0.0	0.0	0.001439570496877945	0.002299892059854286	0.00213629365052331	0.0026352435562973895
RTBDN	0.0	0.0029340551720474233	0.0	0.0005422134612033496	0.0	0.005535862078128741	0.0011447286759087094	0.002812758663397253	0.00033739395139171743	0.002399908801233263	0.0	9.9990687798393e-06	0.0	0.002198142084037616	0.0032668321804865605	0.00636798160835118	0.0043167563741152385	0.000597349301018205	0.002633757676601692	0.0
ZSWIM4	0.003562753432817545	0.0019050378403754993	0.004136054005847371	0.0037241486933737443	0.002822777883401513	0.0	0.0	0.002423654327354939	0.0	0.0008850792217174306	0.0	0.0	0.003809690748552335	0.0007149038540514986	0.0005648737362528764	0.0	0.0	0.00029031864966397916	0.004147147422778418	0.0010055104328464642
ADGRE2	0.003415595586982226	0.0023338162332321123	0.0021719398819626534	0.0011569692339883217	0.0030222030136591075	0.0016736735107753665	0.0007496647563438988	0.003096558877521916	0.0	0.0010402303872596083	0.0	0.0007819027749659513	0.0	0.0013434211403041693	0.0	0.0	0.0	0.0016378875874422738	0.004588013760599795	0.005741806379586898
RASAL3	0.0020191859139002126	0.000567697452187261	0.0018272303464632706	0.0018911418617142785	0.0	0.0	0.0020538013626786368	0.004449211714744539	0.006856292533025943	0.0017670144461854815	0.0	0.0	0.0	0.0039951906328863605	0.0010403220926633984	0.004509826721477856	0.0	0.00012804320876415082	0.002054940749061966	0.0
OR10H5	0.005561738317401739	0.0013606481414755534	0.0009292688606618851	0.001671002997471332	0.0008612221765558911	0.0	0.006316105907780873	0.0003818543236907894	0.0	0.0012314344867667925	0.000796855096611892	0.002978111198259514	0.0020232460810022937	0.0	0.0009744280413688164	0.0	0.0018311559847119636	0.003004325128735721	0.0	0.0
KLF2	0.0010317380616766195	0.004057641315299131	0.001106060856284103	0.0014605712132022709	0.0038168874296053506	2.605070231421065e-05	0.0004119749716510273	0.00012862142765626374	0.0	0.0	0.0	0.0017353538690157596	0.0029597625725034534	0.0	0.0022317389681668414	0.0005567132630971308	0.004411601538916464	0.00180536766391246	0.002583882477531875	0.006594632688448477
MRPL34	0.005010323850997952	0.0006374769197163742	0.0022648220623486055	0.0	9.195077322715631e-06	0.0	0.004733546614654219	0.002408196151044252	0.0	0.004577536215993289	0.0	0.0	0.0017582375483315576	0.0	0.002860428044883454	0.0	0.0044283594561013015	0.000758402096182059	0.00030176011173753414	0.0024728460340984033
DDA1	0.00713525401146834	0.0005865181797884046	0.0019284601624683028	0.001949090761121055	0.0	0.0013828317468947708	0.0	0.0	0.0	0.0013299041445950053	0.0	0.0008174380965697496	0.0016153464618828628	0.002026733307010277	0.002118886701190871	0.0	0.003403047048324889	0.004260503373995471	0.0	0.004044663865352118
GMIP	0.0	0.002129369461336031	0.001476633053514583	0.004076588791522923	0.0	0.0	0.002879084926975164	0.0018009043022735205	0.0029241634041846085	0.002659702410423197	0.0	0.0025845614641684085	0.0027402404698584175	0.0	0.0	0.0031252675547015145	0.0011378612576858217	0.00023149342555264283	0.004216463970575984	0.002397265397916513
ZNF431	0.0	0.005370170374894691	0.0025412714454340147	0.0022808030262950045	0.004265850467780317	0.0	0.0	0.0	0.0006179615584009165	0.0015738532897502852	0.0	0.0029160159195883635	0.0	0.0022051409582427976	0.0021943221856004953	0.001569288943483069	0.0001801373072958808	0.003046777023591613	0.0019140266278780621	0.0
GPATCH1	0.0	0.0	0.0016321289444992631	0.0026458950065372626	0.0	0.002023157152009583	0.002148833992305731	0.0	0.00320438049440526	0.003790020946300135	0.0044643638224346645	0.005188562338448629	0.0	0.0	0.00543795644704353	0.0	0.00018894266669842874	0.0020258655687284046	0.0007283573917636137	0.0019478022816112632
ZFP82	0.0011975709073900524	0.0	0.0	0.0	0.00165775675834475	0.004156224474752846	0.0014822161021643334	0.0	0.003241364492569217	0.0019649582600732387	0.0051627594505136536	0.003723859034200944	0.0009413985674174283	0.0	0.002802289990904706	0.0014011096197029378	0.0009270730835153475	0.005429000766932337	0.0	0.0021599747051106594
SIRT2	0.00012192351653784317	0.001210622881521575	0.0	0.006636900922444662	0.0	0.0	0.0017576046842290066	0.0036733406431102155	0.002071128433779111	0.0018384788412315674	0.005515703269874575	0.0021809024991649986	0.0	0.0	0.0	0.00045073512399139567	0.0024441015192320495	0.003550052421335768	0.0013310039945829818	0.0
GMFG	0.0015632949710886986	0.0016788318386284588	0.002305961328455898	0.003836551154502366	0.000802417051458258	0.0	0.0021003910507261664	0.0	0.0	0.0021138161915663757	0.0015265649318293585	0.0	0.00595771254380753	0.0	0.0004695682818972221	0.0	0.004594626457359532	0.0036964747468286275	0.0035133451685869913	0.0
PAF1	0.0006366783948526998	0.003245067401022358	0.0008089104197693519	0.0	0.0024280321970091747	0.0012609277781290343	0.0007036399523916282	0.0007183807731043488	0.0064525464096738105	0.0	0.0	0.0	0.0	0.004033497754265898	0.0018113336986787033	0.007088931227887577	0.0010539370848387493	0.0	0.0029467133533027353	0.0013305126468777658
C19orf47	0.0	0.0012496565831011692	0.0017673500948017758	0.0	0.0	0.0	0.0005819574306748453	0.0	0.0063515478255112496	0.004271555299303226	0.009865662712328695	0.0	0.0013991943458337315	0.0014604132105897362	0.0	0.002636652244912854	0.0011554773788197735	0.0017602008942890705	2.027436654210073e-05	0.0027596236128937606
CEACAM4	0.0036462992894463046	0.0021072585451025654	0.0011962448974337304	0.00010825503918197814	0.005544934654397874	0.0021739884632443916	0.00042462617452221195	0.0	0.0	0.00106120406302371	0.0013536887628446208	0.00028288186395336373	0.0024695379559912553	0.0	0.0	0.0009623963864030286	0.0	0.0027452917456733533	0.0010002934415365738	0.008422024171041284
PLAUR	0.0017819650778297727	0.0037503563756568813	0.0030118910145026418	0.0	0.0011974601841915158	0.0	0.0	0.002880198291323111	0.0033314149895302264	0.0006119888870621372	0.0	0.0006250698434531723	0.0	0.002795690707823706	0.0	0.004494475748783626	0.004314651211282604	0.0019382044470179942	0.00024253308949536461	0.002408287298839265
