	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34
TARDBP	0.0008777828030847549	0.0001561858768668742	0.0033076316032257646	0.0014173000340103753	0.0	0.0007267647594859193	0.001008509801211911	0.0008938731395452226	0.00032551319521939836	0.0	0.0	0.0005060048752251479	0.0	0.00152860435890138	0.0010029340274713828	0.0	0.0	0.0001919381786093449	0.0014994133189190567	0.001967886514912004	0.0	0.0016335929382182066	0.0015944255929741815	0.0008480346434616967	0.00033137123825714677	0.0001705669890471822	0.0009123677810158533	0.0	0.0006788639134894115	0.0009253801788858018	0.0021007517941814325	0.0	0.0	0.00029890631755401557
MASP2	0.0	0.0011918864643035746	0.0	0.0	0.0	0.0	0.002820558967295986	0.00037298019249236555	0.0009658346041230528	0.0007796257028903155	0.0018464749201414167	0.0	0.002223149512153991	0.0006010858126312274	0.0	0.0010596626342431195	0.0	0.0	0.0015140040855963954	0.0008402958274577407	0.001110154333452434	0.0005105237515989223	0.0005682752687430347	0.0005523471226275514	0.0016055428581400405	0.0015884931472416647	0.001909684544487682	0.0	0.0026819193486495537	0.0	0.001234931889019592	0.00029635163013329925	0.0	0.0
UBIAD1	0.0009671869031380679	0.0007122927406771088	0.0006684450539965367	0.001455474502204118	0.0	0.0021963874742140007	0.0	0.000663163550792242	0.0011408308613594627	0.0	0.0	0.0017709280435590675	0.00047589523882538644	0.0012375333788266453	0.0011308265119287983	0.0002144841326740928	0.0	0.00029553786905759993	0.0	0.0007451059862253471	0.0011417395603387738	0.0	0.0018206961067087526	0.0014396323325979645	0.0	0.0	0.0011410685113322045	0.001026613749684023	0.0001855767808017463	0.0016663475872913153	0.0015353951140258098	0.0010455638998098983	0.0011455648838489586	0.00033161227695400726
FHAD1	0.0014947015294816358	0.0004352495422113075	0.0008532822702736172	0.00015377326795188616	0.00208999423518498	0.0	0.002749028578818377	0.0003665197597561175	0.0	0.0024499340245849204	0.0002651608144057258	0.0	0.0015216263079113677	0.0008574240890638603	0.0	0.0	0.0011056719785608614	0.0002360729843251876	0.0	4.697471550192707e-05	0.001168642418909484	0.0006809518112144955	0.001328237123143324	0.0	0.0028726610005439185	0.0005710589348733546	0.0	0.000999684848408115	0.0	0.0	0.0003024775762157947	0.0014274150538655642	0.0005763770770400522	0.00024167312911665885
EMC1	0.0007792540901145117	0.00027030597573099614	0.00040353853314172147	0.0	0.0	0.0	0.0022940401599579768	0.0014153384961555601	0.0	0.002269849658005552	0.0001326428410506858	0.0001521024438499783	0.002303915939628256	0.0	0.0003752796889564108	0.000267082328092984	0.0	0.0009504439071151611	0.0003572986583740092	0.00018651167026597257	0.0009158410257553071	0.0010259774239451392	0.002627900810527151	0.001135500007646702	0.002780114412526143	0.00023461967580167307	0.00030031555981891106	0.001706614587438406	0.00035781257687734477	0.0012192331388944904	0.0	0.0014105952208085318	0.0007776338688584217	0.0
SLC66A1	0.0005178787292977743	0.001787061129380568	0.0	0.0	0.0004607571473558287	0.0	0.003110883005202703	0.00032056065355411567	0.0	0.0007565224359075767	0.0018929531416528652	0.0	0.0026887344858243065	0.0006815647795983029	0.0	0.0005069082252250823	0.0010854250002193275	0.00019850949445431485	0.0	0.0	0.00223095301624553	0.0003857632620035928	0.0	0.0	0.001971145379885465	0.0014548140989323413	0.0009028966545791673	0.00039228303412457404	0.0	0.0004095731774358042	0.0009326505576733431	0.0010041342504792138	0.0017805664780096246	0.0017077998987409739
HP1BP3	0.00046569212213586324	0.000932169652814553	0.0021989837475657787	0.00143677681652732	0.0	0.0014706930555257194	0.0	0.0	0.0013212947255835572	0.0019237198672858113	0.0	0.0	0.0025299403450695624	0.0017210405398388688	0.0005222017389326154	0.00048270682553614526	0.0007433979998801838	0.0	0.0	0.0014557913945280419	0.00018363307533955618	0.0	0.0002833148896121157	0.0	0.0001129453904977736	0.0	0.0	0.0020853535511125044	0.000483709527866301	0.0006667143026956149	0.0013260187205399103	0.0018253909443441112	0.0012902811413809281	0.0007101347128327306
C1QA	0.0009529404338237161	0.00042967800609542567	0.0	0.00033678007416865197	0.0006395873131281099	0.0012335612667991197	0.0	0.0006904180564134387	0.0	0.0017926670242225627	0.0	0.0009637400173061607	0.00042904845774778197	0.0	0.0013176546235770805	0.0	0.0014743972562495705	0.004111836984927691	0.0	0.0	0.0013169065341843967	0.0025266112392392398	0.0006753700166416322	0.0	0.0	0.0010473015233967537	0.0008864909811551705	0.0	0.0011354277834639491	0.001857244550621268	0.0007495213343216563	0.001969302673789813	0.0	8.402910484470135e-05
E2F2	0.0001723127470880766	0.0015540374762173373	0.0	0.0007465852421671484	0.0011207986546769588	0.001058274977477764	0.0	0.0011222728554656676	0.0016251458801736153	0.0016389441868283412	0.0007079291307861097	0.0007202024853627706	0.0	0.0	0.00044528477522367855	0.0014678857783775063	0.0008456737988384502	0.0004329604880452224	0.0015563264234798007	0.0011805485924220108	0.0	0.002206769457460188	0.0003107592625947049	0.002046359740926559	0.0	7.440495591296043e-05	0.0010047226232723632	0.0013408472525881841	0.0	0.0002397065115280532	0.0	1.1985741867052974e-05	0.0011210629030049455	0.0006791403766061529
HMGCL	0.00011886372793305256	0.0010735199785815702	0.0001386940498760007	0.0007301304233828139	0.0009256914064668506	0.0026646847394120065	0.0008663102747359956	0.0	0.0006156846815466256	0.0018780654656157649	0.0011065069409586829	0.0	0.0007053925802769238	0.002519670014688403	0.0003414608952567324	0.0008179723964046363	0.0015060823741653011	0.0	0.0002928111490394927	0.00032753208926132924	0.0	0.0009604264996463264	4.0371502312240505e-05	0.0	0.0003212244579622008	0.0005091767275113419	0.0018944435180970748	0.0	0.0023437432887689455	0.0	0.002306787567226932	0.0	0.0	0.00011892292740148071
GRHL3	0.0	0.001398164897665302	0.0	0.0010150647240589551	0.0	0.0015409207109205528	0.0	0.0008190624306761336	0.0016089824821042308	0.003782846993538863	0.0	0.0016067756490717568	0.0006988052382561584	0.0003263320122793886	2.7670866474969188e-06	0.0015932605821137888	0.0	0.0	0.0003438339720752105	0.000784656957812661	0.0022934757680264	0.00041597867698543083	0.00025288581904126553	0.0017873776005034963	0.0	0.0	0.0001872888500406407	0.0007031295345982105	0.0008830866831217654	0.0002443003815387085	0.0016773622540110127	0.001526723159293964	0.0	0.0
RSRP1	0.0019443749692405758	0.0	0.0	0.0017484361537659344	0.0009325611104837338	0.0006402617137673202	0.0015656424355393163	0.0009557095162791352	0.0	0.00023731222023621638	1.675574258708651e-05	0.0	0.0	0.0014923164647091427	0.0009457859631740955	0.0016492688834017072	0.000545421755796628	0.0007812823448349248	0.0	0.00046151670153772974	0.00222091660391856	0.0014839334782531543	0.0015625524653029121	0.0	0.0010721333935027539	0.00041573959501351403	0.0	0.0	0.0010043133969761188	0.0002789508735214728	0.0016530644817770058	0.0	0.0011082684792763475	0.0012666046760679913
EXTL1	0.0008982966797906628	0.0	0.0	0.0011799771270774068	0.0008067528035254102	0.000877818267467174	0.0009236983960930341	0.0017053013021092567	0.0002129781098235238	0.0	0.00232272626544849	0.0	0.0	0.0029708090558729777	0.0	0.001215568137356363	0.0	0.0011897146810597168	0.0	0.00041837934011403576	0.0017868828649618416	0.0	0.0	0.00021059431039020755	0.0018513814685855855	0.001372979649328038	0.0	0.001981150062134163	0.0010714426051614122	0.00043226882418486703	0.0011150458783766451	0.0	0.0008202886526861161	0.0007427813426446722
SLC30A2	0.0016141212062342418	0.0	0.0	0.0015428798117557404	0.0	0.00174896159801652	9.971394940044118e-05	0.0	0.0	0.0018592328277305759	0.0006327981655362903	0.0002483846327078618	0.0	0.0015802406399012226	0.0002436363645739365	0.0	0.001878442286864113	0.0019258175537112154	0.0012993966029079757	0.0008501296150478661	0.0	0.0016489187926961926	0.00024261175756002553	0.00025996212838619705	0.0005114462833654732	0.0012174174678597233	0.0007477243546440443	0.0009967422726543632	0.0015817647456747277	0.0	0.001993824273407203	0.0	0.00044479069387588224	0.001790082989759217
FAM110D	0.0	0.0004629693026502173	0.0005167563105152258	0.000127614487191468	0.0018187032814288263	0.0	0.0	0.0014519390678736932	0.001705577587275387	0.000558061522896021	0.0009934733860177273	0.00022853771538166697	0.0008040977538501022	0.0023344932915824687	0.0021615054907572306	0.0	0.0	0.0	0.0026865544279063296	0.0014836356318676158	0.00045407921675520263	0.0	0.0	0.001149254853331792	0.0029844515369517066	0.0	0.0015422305771702514	0.0012508147039391917	0.00022068620338868788	0.0	0.00014834299044132028	5.567252871476558e-05	0.0004472540297925726	0.00013928174544205918
CEP85	0.0	0.0014360974538199325	0.0006991390610453713	0.0	0.0	0.0	0.0	0.0011682000406378547	0.001830238072306467	0.0007596683337375389	0.0019461961917977865	0.0005739572913376805	0.0013473904648624276	0.0002964408131498809	0.0	0.0012668278369903038	0.0034805129828229513	0.0009254990919472975	0.0	0.0012328144034739544	0.0005846495010195781	0.0011022235869541526	4.314481077872673e-05	0.0018175743104295245	0.0	0.00048261617752230523	0.00037306924784908616	0.00012498042124997632	0.0012941787625793317	0.0014203566333079191	0.000946892798285114	0.0	0.0	0.0
SRSF4	0.0010644855168313806	0.00043609068752257276	0.0	0.0014927228002663594	0.001995847793134564	0.0012883736284539796	0.0	0.0004234224636609982	0.0	0.0	0.0	0.002178354668835209	0.0	0.0008554540458414065	0.0011473582947733952	0.002644110349266248	0.0	0.0009070808966770398	0.0	0.0009856064297762176	0.0005676422905966982	0.0014712178846404587	0.0012826694943533308	0.0005005270866840033	0.0011288548203151174	0.001272858181887097	0.000736699195072564	0.00037800814681992903	0.00021338625920992477	0.0013929882588790527	0.0	0.0	0.0002986346814665224	0.0007625305929356444
MATN1	0.002295805500185713	0.00030110537936194385	0.000496623791820887	0.0011722799645925038	0.0005093881573528185	0.0004063724024942446	0.001195461171849524	0.0	0.00024039869228808828	0.0011109089209458015	0.0006376624867149878	0.0	0.0	0.0025180499154873466	0.0	0.0	0.0005684187766561965	0.0012565456064963228	0.0	0.0004924844969965408	0.001656157864393874	0.0005052958087186532	0.0001275503266552676	0.0	0.001312906460779472	0.0026414399817838597	0.0	0.0007493101074882733	0.0017030358231307791	0.0	0.0012189366840495276	0.001069935394512349	0.0009325461485385359	0.001172825534520661
TINAGL1	0.0019782222815248186	0.00027120160477192904	0.0	0.0014269812366318267	0.0	0.0006060825689466001	0.001390506503928323	0.003235889760063716	0.0	0.0	0.0006693764925791434	0.0	0.0	0.0021537649446670593	8.154271828134486e-05	0.0025391011196568914	0.0	8.694221124840635e-05	0.0	0.0	0.0014545835840391863	0.0	0.0001348312673244255	0.0009587228605518043	0.00040914813217401394	0.0015094505973739188	0.0006516874940612395	7.018864129439693e-05	0.0017828984075213717	0.0	0.0012668739555210687	0.0007057487170033304	0.0012436629182446483	0.001950652020216869
COL16A1	0.0015234392728417636	0.0002975100626836455	0.0022529693180902504	0.0005341399453426818	0.0	0.0002572340730711041	0.0	0.0	0.002481627710413458	0.00015185665214098717	0.0005541908524552403	0.0012960888124065222	0.000978323811358979	0.00031479155916982966	0.0004571349899600942	0.0	0.000603473515707288	0.0014297723137032664	0.0007826681817079947	0.0007286702372228524	0.0011456790285918844	0.0	0.0002362251890125162	0.00015706208596003428	0.0016337543863422432	0.0	0.0012110005258488086	0.0026771177292323404	0.0	0.0016424111410366295	0.00045191645259251106	0.0010140610828582506	0.00017395045642255378	0.00035822989836091425
HDAC1	0.0	0.0008428450734761966	0.0002742551690284149	0.0006045288459655826	0.0007804341757392654	0.0025460219199491766	0.0	0.0	0.0015514988395256633	0.0	0.0	0.00031459571809405214	0.0011927762911905242	0.0006371687941942455	0.0008716235136542761	0.0024508040633135922	0.0027164493435212745	0.0017226530871639024	0.0016676302086028273	0.00020764438351862177	0.0004050089692340371	0.0	0.00033717225414594615	0.0005576641663671967	0.0	0.0	0.0008799214361665786	0.0003105405094834486	0.0	0.001704912406992969	0.002657697920284532	0.0	0.0	0.000707842215039603
RNF19B	0.0001685116295686809	0.0013321821755513407	0.0008555216969828347	0.0001748670506638348	0.0	0.001582719953326948	5.149584679159465e-05	0.0004571780866495525	0.0010910313998578865	0.0	0.0019373386028904097	0.0006597239554381547	0.0	0.0	0.0	0.00048986804088952	0.0007297594700878431	0.0001493244746741795	0.000736212013230401	0.00018048809362268908	0.0	0.0002209337291339699	0.00195753015112947	0.0015359304209618776	0.0005303667770406195	0.0013026520325193627	0.0020767785035765342	0.0014331488998331836	0.0023025308317960627	0.0010236903814328398	0.0016368823221602714	0.0010013865079990445	0.0018818253619799536	0.000917676439978381
CSMD2	0.0012364644955204813	0.001028892108965215	0.0017666119290959646	0.0009023634198114588	0.0023065989643290398	0.0	0.0003022729832228723	0.001726397832137769	0.0	0.0008710836879899688	0.0004635966652896038	0.0	0.0012592954335691414	0.0018718123395633944	0.0	0.0008454732999762709	0.0	0.0007490025223824208	0.0	0.0010364297116807768	7.563215960795746e-05	0.0007432703457198813	0.00122464775413598	0.0	2.3782399813320333e-05	0.0005276038106727562	0.0004381176220185036	0.0010872036850659167	0.0	0.001070937873261783	0.0007457681466529296	0.0008999155815933205	0.0008671227976436402	0.0008494478397334931
ZMYM1	0.0	0.0014978422020389358	0.0003068966337203498	0.0003806163356161615	0.00040807774900883246	0.001458491777446663	0.0	0.0008962359990317469	0.0013217968511868687	0.0003636177180413867	0.00029730986621293634	0.00017252318555934572	0.0	0.0	0.0025503707426335945	0.001161718896085789	0.002102927500659009	0.0014870864833898267	0.0008183097407662089	0.0033331128039089056	0.0	0.0004087597061101012	0.001112557375046645	0.0015069194746554833	0.00034882369504523686	0.0	0.0007945084152442247	0.0006671194585900775	8.05907348223957e-05	0.0003734573960597991	0.0013420477499793448	0.0	0.0	0.0
NCDN	0.0	0.0001732060861810253	0.0	0.0023641728004665705	0.0011074082645253216	3.795710192075416e-05	0.0023202236709193606	0.001346001223868709	0.0010920420351917379	0.0006585794009776703	0.0011740126550359908	0.0	0.00128302552293501	0.0007503225772959447	0.0012352166368313415	0.002344984571674282	0.00030610866111670395	0.00039167236183252073	0.001817607714392464	0.0001437733338965704	4.358505152271705e-05	0.0	0.0	0.0008078515456988768	0.001130322793590712	0.0	0.0	0.0	0.0013664969098766597	0.0	0.0007375712691840288	0.0008965634650575675	0.0015603656129110593	0.0015368101599734037
PSMB2	0.0009981449031416431	0.0006844712591358752	0.0012288959335726155	0.0012248481540395512	0.0	0.0	0.001785809069327396	0.0	0.0	0.0021482467873480725	0.0005825223610928166	0.0	0.0020470467250580594	0.0	0.0021512414393478015	0.0	3.6546448484572205e-05	0.0019030520012496685	0.0029268571059944473	0.0	0.0002347871248628426	0.00012132622560272191	0.0016243721471286198	0.0011154736039293536	0.0012917479853232314	0.0	7.213681522322848e-06	0.0008717576185338981	0.0	0.0	0.0010991149025539283	0.0	0.0009869358028710953	0.0004954537628239126
C1orf216	0.0	0.0011837139517067747	0.0	0.0	0.0	0.0008287562134831945	0.0	0.002507906521272585	0.0006844756102595689	0.002173592869263493	0.0014483787806438234	0.0	0.0	0.0011288044471945491	0.00023007505138876016	0.0019172951574036215	0.0007220971809581554	0.00014567903887473054	0.0	0.0	0.002329150039619225	0.000879973942914704	0.0	0.0016438762273662492	0.0010061902584748983	0.0008198790319501708	0.0013748926999235277	0.0004028280866078338	0.002320671664904572	0.0	0.0008829022365737294	0.0	0.002174252947694071	0.0
AGO4	0.0	0.0015009634908464203	0.0	0.00013605508758179346	0.0	0.0017990171941794423	0.0	0.0018401945642006789	0.0006858726308426263	0.00148983992985059	0.0016339206549557197	0.00022676719311067722	0.0	0.00011717299767919064	0.000972599184555395	0.0020678986027146268	0.0	0.0008138681753027526	0.001134195298959204	0.0009573379755342305	0.0	0.0012248874510764455	0.0009280302073991246	0.0014455618368563602	0.00014366432080320778	0.0	0.0013335769450719406	0.0013897882682282901	0.0012716924776048398	0.0001137999386837501	0.0013727978633095023	0.00023381826464576714	0.0015084629360165526	0.0004186117332003265
AGO1	0.0	0.0017835961356948418	0.0	0.0	0.00034891972004273914	0.0003761360840758417	0.0	0.0007887462656307408	0.0017273497813592238	0.0	0.001186249732336631	0.0004995109582180081	0.0004836223476921877	0.0	0.0006139873885198509	0.0023553996362684704	0.002566940899639931	0.00031794616614338057	0.0	0.001012303099048058	0.002288338987674859	0.0004482137456362635	0.00034507392692027653	0.002264552763978844	0.0008450698197575676	0.0	0.0004321861808896136	0.00024402880433550817	0.0018092310507465074	0.0014050330759940752	0.0015577631730232797	0.00027911453450594174	0.0	0.0
AGO3	0.0	0.0016104616305137479	0.0	0.0	0.0	0.0016117225892563606	0.0	0.001074168747057788	0.0022285613115469462	0.0	0.0009035527283138783	0.0015042633852992329	0.0	0.00039757471461891633	0.0002635489086249434	0.0012587330229601194	0.0038290724943853497	0.0	0.0003570941139238794	0.0007989364902494255	0.0002947922462334569	0.0	0.0	0.0018603374443189906	0.00014992117684872795	0.00022180067560909324	0.0	0.0003959504529102787	0.0013820088284617774	0.001957735375001065	0.0010891893493531536	0.0020424109340171793	0.0015767905485388266	0.0007278810952740439
TRAPPC3	0.0006051161719906557	0.0	0.001332855168364664	0.0012022410490420167	0.0	0.00044183162469801825	0.0002770390482069733	0.001157510187948163	0.0010390363450408346	0.0	0.0	0.001461743114506864	0.0	0.0014853905772293633	0.002834382404067852	0.0	0.0002354647938554569	0.0	0.00014209693374996122	0.0021483769459454947	0.0014822818724985183	0.0022165357817549108	0.0011785429018415288	0.0014844363671627624	0.0014849194857404371	0.0007130710397804836	0.0	0.0	0.0012090377144142934	0.0	0.0007159262033781372	0.0002470569838050428	0.00012800344715126883	8.406702369631633e-05
MEAF6	0.0023206469913819253	0.0	0.0	0.0013903991457937523	0.0	0.0002639005295795931	0.0	0.0012291319198875204	0.0	0.0005126923594486177	0.0	0.00043762765208672484	0.0	0.0006110697295279348	0.002838716164140459	0.0	0.000609293899773142	0.0016833784605881606	0.0	0.0010497526502061493	0.0016887203191600208	0.0010501479097627887	0.0006506054663665314	0.0005243196627515818	0.0009646339690655948	0.000381710836009728	0.0010768136788334563	0.00038127641771655677	0.0013476535352074193	0.0012673257218566536	0.0007368475965819868	0.001795055214054982	0.0014582139274760464	0.0015678106092823357
HEYL	0.0	0.0015659154505446122	0.0	0.0001349458281943565	0.0	0.0017363872055671885	0.0	0.0019225745901986018	0.0008240763896698629	0.0019717379876177748	0.0011465365984108722	0.0	0.0	0.00019566012344888358	0.0	0.0025131648318748967	0.0026560813647482457	0.0007656471931463813	0.0	0.00018790007918071945	0.001231225314428791	0.0013063886729412799	0.00020685264587498055	0.0011615479786422755	0.00046979038095861436	0.0	0.001132428470062951	0.00012068415180244919	0.0019602071904347195	0.0007165028597130707	0.0007518073676091819	0.0	0.0	0.0008600951956390985
SMAP2	0.0016203154317407267	0.0	0.00010861279419264363	0.001547733757210612	0.0014899293507407735	0.0007463674416968363	0.0009441431990199718	0.0014889257380307833	0.0005833343651080948	0.0006343485445567474	0.0	0.0014244948195055785	0.0	0.0016157768437102353	0.0019118036606520718	0.0006118712654002734	0.0	0.00043703260859520484	0.0011864190480005497	0.0003953568344513452	0.000494622605455845	0.0016781146535924908	0.0010364961529915366	0.00045522474808397286	0.0	0.000843932125801784	0.0	0.0	0.0008937151465178287	0.00019866142441352813	0.0006719612782861828	0.0007054270587145883	0.00013731506168417943	0.0007825195232597653
CITED4	0.0004437156155333469	0.0010394739035435457	6.942701002154911e-05	0.0006776613124546551	0.0032200543494841673	0.0	0.001566349704373942	0.001251696847200488	0.0009406854963651018	0.0	0.0017313568602337602	0.0002584282528245459	0.0015489132741483278	9.463983192721462e-05	0.0	0.0006673985908464938	0.0002613425979615097	0.0024059346329347612	0.0	0.0005739396056454747	0.0	0.0006226785583366495	0.002011208140694918	0.0	0.0009108849641483442	0.001040763854786538	0.00019698932278630437	0.0010357091603431085	0.0	0.0015618629107755026	7.575753751910083e-05	0.0	0.0	6.636915127967335e-05
ERMAP	0.00044320607449384574	0.0013839524505682586	6.170673845216192e-05	0.0	3.354518160889236e-05	0.0	0.0	0.0006474377883759295	0.0	0.0	0.0011618338997141488	0.00037621486809183115	0.0022921915795456288	0.0013735858501967362	0.0010405522311455106	0.0	0.00014141903581258342	0.00023931449461090897	0.002269304078964898	0.0	0.002072185252292331	0.0	0.0	0.0021016127757417687	0.0025258452314938563	0.0	0.0009128421572733283	0.0016608542438109007	7.736512235859499e-05	0.0017890743408000324	0.0020870839039136514	0.001799363333214873	0.0018436818559230078	0.00026384239675979285
ZNF691	0.0	0.0012608609947164359	0.0007153240748001937	0.0	0.0	0.0010982971440321068	0.0	0.0013133264336406476	0.0030473190079856193	0.000554700190571098	0.0011208178401581473	0.0008459835867774388	0.0003698602843330772	0.00012963407078623828	0.0005982451818226371	0.0006511472601828188	0.0012438680500598406	0.0001142500407636134	0.0	0.0	0.0016125117834963336	0.0	0.00022998109920499858	0.001860541807085018	0.0009859789862580104	0.0007205083337646538	0.0019346834970413857	0.00035430041437121637	0.001397249436296022	0.0015897368481901186	8.850316520200022e-05	0.0011906531320738823	0.001611075442428511	0.0003515269051519224
DPH2	0.0010823481965147798	0.0006083463157114512	0.0	0.001581969591831577	0.003087391869077093	0.0008489959757081293	0.0015398339288378827	0.0010087419591342324	0.00026711071733489643	0.0015120813307318351	6.673216311517227e-05	0.0012261931463044787	0.0013439334053572864	0.0022411729604093888	0.0005508090859701134	0.0006630475600465151	0.0	0.0	0.0017447729200190994	0.0009792947593270916	4.801774062626224e-05	0.0	0.00027250340147494693	0.0	0.000545355109471383	0.0012514237363848175	0.0	0.0	9.575142563014005e-05	0.0	0.0	0.0	0.0	0.0007220803834474504
DMAP1	0.0008365621257515699	0.00028167704814461035	0.0020744228180764445	0.0013745838262021735	0.0018441193735345915	0.0011994582346044886	0.002092058906434182	0.0	0.00021677364056317284	0.0	0.0	0.0015512825331362482	6.250190304267282e-05	0.00047628994804785205	0.001217992033016	0.00014091301416741954	0.0	0.0	0.00038675023933781557	0.0014292962789782234	0.0015825729135445108	0.001103075824436556	0.002167568915997866	0.0	0.0015600029152650463	0.0012089890915618154	0.0003129704369298391	0.0	0.0	0.0	0.0	0.0006665177595166755	0.0004578415009755971	0.0001487921222581305
BEST4	0.0005451617140146778	0.0	9.329515690400333e-06	0.0017054017530578132	0.0016386836107111361	0.0007832724482258871	0.0	0.0021728393271193583	0.0	0.00027607709336454104	0.0	0.003143339015746127	0.00024834127184532816	0.0016396910535634544	0.0007143345201297038	0.0011404851934680407	0.0	0.0002088447684785277	0.001517466154813052	0.0010351533698608575	0.0013299145771577387	0.002547774769792708	0.00035274680363204337	0.0012882506851781006	0.00017015926078018932	0.0	0.00011719933891545016	0.0005020939048157774	0.0002358803724776353	0.0004248748852815087	0.000494003536854571	0.0	0.0	0.0003910755678876828
MMACHC	0.0	0.00016893538346093124	0.00010232585894327932	0.0	0.0005706547345699472	0.0	0.0	0.0004525690889964181	0.0016012315577175447	0.0	0.0025159905563280393	0.0007327042288312238	0.0	0.0	0.0009009304879432006	0.0020604472482473133	0.001261486913997054	0.001127488193819993	0.0014430570322943401	0.0006978588222486588	0.00121479713786605	0.0	0.0005491923502185107	0.0018337158279426724	0.00030234764653272125	0.000654622407632585	0.0031787416708438506	0.0	0.0012622832296984698	0.000767980370124186	0.0022167562577942827	0.0	0.0012723577707155036	0.001391924320045848
CYP4B1	0.0011391668587723573	0.00046719760334852395	0.0	0.001307030202793987	0.0027027773862844276	0.0013721468689420853	0.0005256687232071746	0.0009126929770853486	0.0	0.00024062651776942615	0.0	0.000975001100535667	0.0	0.0	0.0012661014907992443	0.0008976318948230342	0.0	0.0005988960029714032	0.0	0.00048035778218294693	0.0018323540005923135	0.002866514296131261	0.0022901069495972347	0.0004154722105528039	0.0	0.0	0.0	0.0	0.0004923715615575108	0.0012381294381899105	0.0002075268106345582	0.001489653641407515	0.001716863912329143	0.0011476363706264783
STIL	0.0018344219354680586	0.0	0.0	0.001189451176083878	0.0	0.0019179381580215387	0.00019201451466541362	0.00178016139735997	0.0	0.0011519445292626654	0.0	0.0012399503577191202	0.0	0.0	0.002770067569104897	0.0014161180214808723	0.0	8.609109888007143e-05	0.0010578107740619284	0.0022720666670923333	0.0003902014372914361	0.0015679065671799013	0.0003597050953200654	0.0012859662801970794	0.0	0.0005321216990775934	0.0005637545738575156	0.0	0.0	0.0009893098853158817	0.0004967639673326118	0.0013482915381001885	0.0	0.0010811452509873858
SLC5A9	0.0011032071163225795	0.0007056795244248212	0.0	0.00039671005523638804	0.00021637210411741615	0.0017818628127259637	0.0	0.001448080767310705	0.0	0.001416541962759578	0.0	0.00037985418917402275	0.0	0.0	0.0009008514001357597	0.0003835093199410988	0.0005747852151450147	0.0019764282830855603	0.0	0.0007219532218741537	0.001134875876088771	0.002845026129282454	0.0020883731169786656	0.0010807249692227885	0.0006166658256077305	0.0014481922486026947	0.00016088025774528965	0.00019272205628515803	0.0009931102420953845	0.001596630469587164	0.0009667973491283075	0.0007599185608800718	0.00027250329529074233	0.0
AGBL4	0.0016342385566028214	0.0	0.0	0.0018089825443249055	0.0015429491982626741	0.0013862183780954218	0.0	0.0021678434292142206	0.00013200006962447476	2.4930779266485714e-05	0.0	0.00208101020825002	0.0	0.00026702934773486863	0.0007193011692940837	0.001515552843864898	0.00023406772769387173	0.0010562820751191624	0.0	0.001099951380913849	0.0007881850353951658	0.0023762784159859964	0.0008236738245816968	0.0002713730498320725	0.00021074013723771547	0.0007960740798687159	0.0	0.0	0.00044447329615599586	0.0011744579741969179	0.0007943190984707123	0.0005028234691664154	3.291977004243572e-05	0.0008056868889971006
DMRTA2	0.0011975539424925682	0.0003315708163352926	0.0	0.001987074985519271	0.0004720747400191423	0.001335900365620893	0.00021495677625385477	0.00199258583309124	0.0	0.0012546733967812684	0.0	0.0	0.0	0.000787138518185579	0.002015125393184587	0.0018447769975793616	0.00033387263947682477	0.0	0.0008582063306463971	0.001522488873337829	0.0013450995301271809	0.0006170167401858702	8.451923784862823e-05	0.0008007160191740184	0.0	0.0006314972001996407	0.00028221830939097127	0.00047198878063766314	0.001428229539660079	9.696402250888998e-05	0.0013224601481167239	0.0014951171001246976	0.000297060340203843	0.0008168305123837724
RNF11	0.0013339884126748456	0.0	0.0012574054448541215	0.0018235995704238858	0.002277347238136314	1.916572746174559e-06	0.0	0.0009538217283217394	0.00036019867691774055	0.0010496236648580477	0.0015106839598123915	0.0020570603877198175	0.0	0.0007352136685837406	0.0004664450115344676	0.0	0.0	0.0	0.0007025807421256487	2.486697399501056e-05	0.00021933634592611722	0.0012722737519722071	0.001956800643186306	0.0004143258174576535	0.0014704124374490459	0.0009875998644944966	0.0008626526800690344	0.0011370154168167106	0.00013931339302812888	0.0	0.0	0.0	0.00038571821956395877	0.0011764425678222465
PRPF38A	0.0013636490161620782	0.0	0.0006948322243952073	0.0012951912679683574	0.0	0.001474328521494437	0.0012329706045556112	0.0	0.00024882574485183005	0.0015546577931491352	0.0	0.0013620939251999264	0.0	0.0009063014971088198	0.002942257663638605	2.865247886593404e-05	0.0	0.0008135537480529941	0.0007265282540088033	0.002147687631172016	0.0	0.0017927566130486066	0.000737087985764088	0.0005637499764043388	0.0	0.0007322320090232967	0.00020495323033584172	0.0004899963649048109	0.0009285795339400683	5.742525013244662e-05	0.0011555670678706637	0.0010425827157871295	0.0009283432320405429	0.0003623777213078556
